location_ID,latitude,longitude,elevation,timezone,time,pm10,pm2_5,us_aqi,dust,uv_index,ozone,carbon_monoxide,methane,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,aerosol_optical_depth
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T00:00,8.4,6.7,65,3,0,81,221,1407,458,12.2,3.9,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T01:00,8.5,6.8,55,3,0,77,213,1408,459,12.5,3.9,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T02:00,8.2,6.6,48,3,0,73,207,1410,461,12.4,3.8,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T03:00,7.7,6.2,45,3,0,71,203,1412,465,11.4,3.7,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T04:00,7.4,5.9,42,3,0,70,201,1415,469,9.9,3.5,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T05:00,7.3,5.8,39,3,0,68,202,1419,473,9,3.3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T06:00,7.3,5.8,36,3,0,61,208,1429,477,9.4,3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T07:00,7.3,5.8,34,2,0,53,218,1441,482,10.4,2.6,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T08:00,5.8,4.4,32,2,0.35,55,223,1445,482,10.2,2,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T09:00,5.6,4.6,31,2,1.2,69,221,1435,476,8.7,2.3,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T10:00,6.2,4.8,30,3,2.65,89,214,1418,466,6.7,2.8,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T11:00,7.6,5.5,31,4,4.45,107,206,1404,458,4.8,3,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T12:00,10.2,6.8,33,5,5.25,120,195,1397,454,3.4,2.8,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T13:00,11.2,7.3,36,6,6.2,131,183,1393,451,2.1,2.4,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T14:00,11.1,7.2,40,7,6.05,138,174,1390,449,1.3,2,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T15:00,10.3,6.7,44,7,5.05,139,171,1388,449,1,1.8,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T16:00,9.2,6,49,6,3.55,136,172,1387,449,1,1.5,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T17:00,8.5,5.6,64,5,1.75,132,177,1387,450,1.5,1.4,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T18:00,8.4,5.7,78,4,0.55,127,190,1388,451,2.6,1.3,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T19:00,8.4,6.2,86,4,0.2,121,207,1390,452,4.1,1.3,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T20:00,9,6.9,89,4,0.05,115,222,1392,453,6.2,1.3,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T21:00,8.7,7.2,88,3,0,113,233,1395,456,6.2,1.4,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T22:00,8.8,7.6,84,3,0,110,242,1398,459,6.3,1.5,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-23T23:00,9.2,7.9,78,2,0,107,245,1400,461,6.2,1.6,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T00:00,9.6,8.3,71,2,0,103,237,1398,461,5.9,1.6,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T01:00,9.7,8.3,64,2,0,99,222,1394,460,5.4,1.5,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T02:00,9.5,8.2,57,2,0,94,210,1391,460,5.1,1.5,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T03:00,9.2,8,50,2,0,89,202,1391,460,5,1.5,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T04:00,8.8,7.8,48,2,0,84,197,1392,461,5,1.6,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T05:00,8.5,7.5,46,2,0,80,196,1394,462,5.1,1.7,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T06:00,8.4,7.4,44,2,0,77,204,1396,463,5.3,1.8,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T07:00,8.4,7.4,42,1,0,74,217,1398,465,5.6,1.8,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T08:00,14.1,12.7,41,2,0.3,77,224,1399,465,5.3,1.8,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T09:00,13.9,12.6,39,3,0.85,83,220,1396,462,4.9,2,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T10:00,14.9,13,38,3,1.9,92,211,1392,458,4.3,2.2,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T11:00,15.2,12.7,38,4,2.75,101,200,1389,454,3.6,2.3,0.3
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T12:00,15.5,12.5,39,4,3.9,109,188,1388,452,2.8,2.3,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T13:00,16.4,12.9,40,4,5.2,116,176,1388,450,2,2.2,0.35
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T14:00,16.1,12.8,42,4,4,120,167,1388,449,1.6,2.2,0.39
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T15:00,14.7,12,45,3,2.5,120,164,1387,449,1.6,2.3,0.42
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T16:00,11.8,10.4,47,2,2.1,116,165,1386,450,2,2.5,0.42
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T17:00,9.2,8.1,50,1,1.45,111,167,1386,450,2.7,2.6,0.33
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T18:00,7.7,6.9,55,0,0.65,105,169,1389,450,4,2.5,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T19:00,6,5.5,58,0,0.2,97,172,1393,449,5.8,2.3,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T20:00,12.7,11.4,57,2,0,94,179,1397,450,6.6,2.3,0.5
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T21:00,11.5,10.7,54,2,0,86,195,1399,453,8.2,3.1,0.37
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T22:00,11.7,11.1,49,1,0,75,214,1399,458,10.3,4.1,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-24T23:00,12.4,11.9,47,1,0,65,226,1401,462,11.6,4.9,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T00:00,12.1,11.7,43,1,0,59,225,1405,464,11.4,5.1,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T01:00,11.8,11.5,42,1,0,55,216,1410,465,10.5,5,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T02:00,12.1,11.7,43,1,0,51,206,1413,465,9.6,4.7,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T03:00,12.7,12.2,43,1,0,48,195,1413,465,8.9,4,0.34
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T04:00,13.5,12.9,44,2,0,46,183,1412,464,8.2,3.1,0.35
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T05:00,14.8,13.9,45,2,0,44,177,1411,464,7.8,2.3,0.32
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T06:00,16.1,15,46,2,0,41,183,1412,465,8,1.8,0.3
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T07:00,17.6,16.4,47,2,0,39,195,1413,467,8.5,1.6,0.33
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T08:00,18.4,16.8,49,3,0.25,44,204,1414,467,8.2,1.6,0.34
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T09:00,20.2,18.5,50,3,1.05,52,206,1414,465,7.2,2.5,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T10:00,22.5,20.5,50,3,2.4,63,206,1413,461,5.9,3.6,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T11:00,19.8,18.3,51,3,3.6,75,203,1412,457,4.6,4.2,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T12:00,13.9,12.6,52,3,5.05,87,198,1409,454,3.4,3.7,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T13:00,11.7,10.3,52,2,5.9,98,190,1406,451,2.3,2.7,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T14:00,9.8,8.5,51,2,6.15,108,183,1402,449,1.5,1.9,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T15:00,8.5,7.3,51,2,5.5,115,175,1397,448,1.1,1.5,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T16:00,7.5,6.3,51,2,4.15,120,168,1392,448,1.1,1.3,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T17:00,6.5,5.4,50,2,2.55,121,165,1389,448,1.5,1.2,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T18:00,5.8,4.8,50,2,1.2,118,171,1388,447,2.7,1.3,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T19:00,5.3,4.4,50,1,0.4,112,181,1389,447,4.3,1.5,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T20:00,3.4,3.4,54,0,0.05,104,190,1391,447,5.6,1.5,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T21:00,3.1,3.1,57,0,0,99,195,1395,448,6.2,1.6,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T22:00,2.8,2.7,57,0,0,91,199,1399,449,7.1,1.7,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-25T23:00,2.8,2.6,54,0,0,84,201,1403,451,7.7,2,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T00:00,4,3.5,49,1,0,79,202,1405,453,7.9,2.7,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T01:00,6.9,6.1,47,1,0,74,202,1406,455,7.8,3.7,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T02:00,9.8,9,44,2,0,70,203,1408,457,7.8,4.4,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T03:00,11.3,10.5,41,2,0,65,207,1413,458,7.9,4.7,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T04:00,12.2,11.5,40,1,0,59,213,1420,457,8,4.7,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T05:00,12.2,11.7,40,1,0,56,217,1426,457,7.9,4.7,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T06:00,11.3,10.9,40,1,0,55,218,1429,456,7.6,4.7,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T07:00,10,9.7,39,0,0.05,56,218,1431,456,7.2,4.7,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T08:00,10.2,9.8,38,1,0.3,62,219,1432,455,5.2,4.9,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T09:00,9.6,9,37,1,1.05,66,223,1432,455,4.9,5.4,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T10:00,9.9,9.2,35,2,2.45,72,228,1431,454,4.4,6.1,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T11:00,10.3,9.5,33,2,4.25,80,227,1427,454,3.8,6.7,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T12:00,10.7,9.7,32,2,5.85,92,216,1419,453,3.1,6.9,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T13:00,10.8,9.5,31,3,6.95,107,200,1410,452,2.4,6.9,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T14:00,10.7,9.1,34,3,7.15,119,188,1402,451,1.9,7,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T15:00,10.7,9,38,3,6.25,126,182,1398,451,1.6,7.2,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T16:00,10.8,9.1,42,3,4.65,131,179,1396,451,1.5,7.5,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T17:00,10.9,9.3,46,3,2.85,132,181,1395,451,1.8,7.8,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T18:00,10.9,9.5,50,2,1.3,129,190,1395,452,2.8,8.2,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T19:00,10.8,9.7,61,2,0.4,122,204,1397,452,4.3,8.7,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T20:00,5.7,5.7,70,0,0.05,113,215,1399,453,4.7,11.3,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T21:00,6.1,6.1,75,0,0,107,219,1402,454,5.1,10.7,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T22:00,5.4,5.4,75,0,0,99,220,1406,454,5.7,9.9,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-26T23:00,4.3,4.3,71,0,0,92,221,1410,455,6,9.2,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T00:00,3.7,3.7,63,0,0,89,223,1415,456,6,8.5,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T01:00,4.2,4.2,54,0,0,88,224,1419,458,5.8,7.9,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T02:00,5.6,5.6,49,0,0,86,224,1424,459,5.5,7.7,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T03:00,7.3,7.3,46,0,0,84,222,1428,460,5.2,8.6,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T04:00,8.1,8.1,44,0,0,81,220,1431,460,4.8,9.9,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T05:00,8.2,8.2,42,0,0,78,219,1435,461,4.6,10.4,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T06:00,8,7.9,40,0,0,73,223,1441,462,4.6,9.3,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T07:00,7.3,7.3,39,0,0.05,67,229,1446,462,4.7,7.5,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T08:00,5,5,37,0,0.25,72,233,1447,462,4.4,5.3,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T09:00,5,5,36,0,1,79,234,1439,461,4.3,4.4,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T10:00,6,5.8,36,1,2.05,88,233,1426,459,4,3.1,0.3
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T11:00,8.3,7.9,36,1,2.5,96,228,1414,457,3.8,2.1,0.43
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T12:00,9.7,9.3,37,1,2.6,101,213,1404,454,3.5,1.8,0.44
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T13:00,10.3,9.9,38,1,2.85,104,194,1394,450,3.2,1.7,0.41
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T14:00,10.6,10.1,39,1,3.2,107,182,1388,448,2.9,1.7,0.38
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T15:00,10.8,10.2,41,1,3.8,110,183,1388,447,2.7,1.5,0.33
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T16:00,10.5,9.8,44,1,2.35,113,190,1392,448,2.5,1.3,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T17:00,9.9,9.3,46,1,1.45,115,196,1395,448,2.5,1.1,0.24
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T18:00,9.6,9.1,48,1,0.85,115,198,1395,448,2.9,1,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T19:00,9.5,9.1,50,1,0.15,113,198,1394,448,3.5,1.1,0.35
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T20:00,11.9,11.1,53,1,0,92,198,1394,448,6.8,0.9,0.55
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T21:00,11.5,10.4,51,1,0,93,197,1395,449,5.8,1,0.6
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T22:00,10.9,10,50,1,0,95,195,1396,450,4.4,1,0.7
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-27T23:00,10.6,10.1,49,1,0,95,191,1395,451,3.3,1.1,0.58
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T00:00,10.9,10.4,48,1,0,92,184,1390,452,3,1.2,0.7
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T01:00,11.3,10.5,47,1,0,88,176,1384,453,3,1.2,0.62
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T02:00,11.1,10.4,45,1,0,84,170,1379,454,3,1.3,0.6
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T03:00,9.3,8.9,44,1,0,81,166,1377,454,2.8,1.4,0.35
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T04:00,6.6,6.4,42,0,0,79,164,1376,454,2.6,1.5,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T05:00,4.8,4.7,41,0,0,77,164,1375,454,2.5,1.6,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T06:00,3.3,3.2,40,0,0,75,165,1374,454,2.6,1.5,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T07:00,2.5,2.5,39,0,0,73,168,1373,454,2.9,1.3,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T08:00,10.3,10.1,38,0,0.3,63,171,1375,454,3.9,3.9,0.38
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T09:00,14.7,13.4,36,2,0.95,68,174,1381,453,3.5,4.5,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T10:00,17.7,15.7,37,4,2.35,75,178,1389,451,3,5.3,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T11:00,20.4,17.2,39,6,4.2,82,180,1395,450,2.5,5.7,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T12:00,20.5,16.5,40,7,5.85,90,180,1397,449,2,5.3,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T13:00,19.7,15.5,41,7,7.05,98,178,1396,447,1.5,4.5,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T14:00,18.6,14.7,42,7,7.25,105,177,1396,446,1.2,4,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T15:00,18.3,14.6,43,7,6.3,110,174,1397,446,0.8,4.2,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T16:00,18.5,14.9,44,6,4.55,113,172,1398,446,0.6,4.7,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T17:00,18.9,15.4,45,6,2.7,111,182,1400,446,1.5,5.1,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T18:00,19,15.8,46,5,1.2,102,218,1404,446,4.6,5.1,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T19:00,18.9,16.1,47,5,0.35,88,266,1408,446,8.8,4.9,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T20:00,9.3,9.3,48,0,0.05,74,296,1411,447,7.7,3.4,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T21:00,8.3,8.3,48,0,0,66,292,1413,450,10.4,3,0.36
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T22:00,7.5,7.4,48,1,0,55,270,1414,453,14,2.4,0.36
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-28T23:00,8.4,7.9,47,1,0,47,246,1412,456,16.1,2,0.37
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T00:00,7,6.7,47,1,0,46,225,1405,457,15.5,1.9,0.41
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T01:00,6.8,6.5,46,1,0,48,202,1396,457,13.3,2,0.38
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T02:00,7.2,6.9,46,1,0,52,183,1388,457,11,1.9,0.3
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T03:00,7,6.7,45,1,0,60,166,1381,456,8.6,1.5,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T04:00,6.8,6.5,45,0,0,71,153,1376,455,5.9,1.1,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T05:00,6.2,6,45,0,0,77,148,1374,455,4.1,0.8,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T06:00,5.1,5,45,0,0,74,158,1379,457,3.7,1,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T07:00,2.9,2.9,45,0,0,67,176,1387,461,4.1,1.5,0.06
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T08:00,4.8,4.6,45,0,0.05,50,189,1395,462,6.4,1.5,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T09:00,6.3,5.9,44,0,0.2,58,191,1401,458,5.6,1.7,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T10:00,6.9,6.5,43,1,0.75,69,188,1407,452,4.4,2,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T11:00,6.1,5.6,41,1,3.55,79,184,1410,447,3.3,2,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T12:00,5.2,4.6,39,1,6,88,180,1410,446,2.4,1.6,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T13:00,5.4,4.7,37,1,6.65,96,176,1408,447,1.6,0.9,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T14:00,5.9,5.2,35,1,6.2,102,170,1405,447,1.1,0.5,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T15:00,6.7,5.4,35,2,5.45,105,162,1402,446,0.9,0.5,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T16:00,7.3,5.5,38,3,4.25,106,152,1398,445,0.9,0.8,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T17:00,7.5,5.4,41,4,2.65,105,147,1396,444,1.2,0.9,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T18:00,7,5,43,4,1.25,101,150,1395,444,1.8,0.8,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T19:00,5.7,4.4,45,3,0.4,96,156,1395,444,2.5,0.6,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T20:00,16.7,13.4,46,6,0.05,89,162,1396,444,3.8,0.4,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T21:00,13.8,11.4,46,5,0,86,164,1397,445,4.4,0.4,0.24
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T22:00,13.1,11.1,46,4,0,82,165,1398,447,5.3,0.5,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-29T23:00,12.3,10.6,45,3,0,79,165,1399,449,5.8,0.6,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T00:00,11.2,9.9,43,2,0,78,163,1400,450,5.6,0.7,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T01:00,10.2,9.2,42,1,0,78,159,1400,451,5.1,0.8,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T02:00,9.7,8.9,40,1,0,77,157,1402,452,4.7,0.9,0.24
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T03:00,9.6,9,39,1,0,75,157,1406,454,4.7,1.2,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T04:00,9.5,9,37,1,0,72,159,1410,457,4.8,1.5,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T05:00,9,8.6,36,1,0,69,161,1413,458,4.9,1.8,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T06:00,8.2,7.9,35,1,0,65,164,1414,457,5.1,2,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T07:00,7.4,7.2,34,0,0.05,62,168,1414,455,5.4,2.2,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T08:00,9.3,9.1,33,0,0.4,59,170,1412,453,5.8,2.6,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T09:00,8.1,7.8,32,0,1.25,63,168,1409,451,5,2.4,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T10:00,6.2,5.8,32,1,2.65,69,163,1404,449,3.9,2,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T11:00,5.1,4.6,32,1,4.4,76,159,1401,448,2.9,1.7,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T12:00,5.2,4.7,32,1,6,84,155,1401,447,2.2,1.3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T13:00,5.1,4.6,32,1,7,93,152,1402,446,1.6,1,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T14:00,5,4.5,33,1,7,100,150,1403,446,1.2,0.7,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T15:00,5.1,4.6,35,1,5.6,105,149,1403,446,0.9,0.6,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T16:00,5.5,4.8,38,2,3.9,108,149,1404,446,0.8,0.7,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T17:00,5.9,5,40,2,1.6,107,154,1404,446,1.4,0.7,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T18:00,6.3,5.4,43,2,1.1,101,163,1404,446,2.6,0.7,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T19:00,6.4,5.5,45,1,0.4,92,176,1404,445,4.5,0.7,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T20:00,1,1,46,0,0.05,86,198,1406,447,6.2,0.6,0.09
